race,gender,rel,ses,framing,para,sample,phq8_total,item1,item2,item3,item4,item5,item6,item7,item8
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v1,3,14,2,3,1,2,1,2,2,1
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,0,10,2,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,1,9,2,1,2,1,0,1,1,1
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,2,9,2,1,1,2,0,1,1,1
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,3,11,2,2,1,2,0,1,2,1
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,0,11,2,2,1,2,0,1,1,2
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,1,11,2,2,1,2,0,1,1,2
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,2,10,2,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,3,10,2,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,0,10,2,1,1,2,0,1,2,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,1,9,1,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,2,10,2,1,1,2,0,1,2,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,3,14,2,3,1,2,1,2,2,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,0,9,1,2,1,2,1,0,1,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,1,14,2,3,2,1,1,2,2,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,2,12,2,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,3,13,2,3,1,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Low,clinical,v0,0,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v0,1,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v0,2,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v0,3,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,0,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,1,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,2,17,2,3,2,3,1,2,2,2
Multiracial,Cisgender Woman,Single,Low,clinical,v1,3,16,2,3,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v0,0,15,2,3,1,2,1,2,1,3
Multiracial,Cisgender Woman,Single,Low,narrative,v0,1,13,2,3,1,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Low,narrative,v0,2,15,2,3,2,2,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v0,3,18,2,3,2,3,1,2,2,3
Multiracial,Cisgender Woman,Single,Low,narrative,v1,0,14,2,3,1,2,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v1,1,14,2,3,1,2,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v1,2,15,2,3,2,2,1,2,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v1,3,13,2,3,1,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,0,11,2,2,1,2,0,1,2,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,1,12,2,2,1,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,2,10,2,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,3,11,2,2,1,2,0,1,1,2
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,0,15,2,3,2,2,1,2,1,2
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,1,10,2,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,2,11,2,2,1,2,0,1,2,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,3,14,2,3,1,2,1,2,2,1
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,0,14,2,3,1,2,1,2,2,1
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,1,14,2,3,1,2,1,2,1,2
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,2,14,2,3,1,2,1,1,2,2
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,3,13,2,3,1,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,0,11,2,2,1,2,0,1,2,1
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,1,14,2,3,2,1,1,2,1,2
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,2,11,2,1,2,1,0,2,2,1
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,3,11,1,2,1,2,1,1,2,1
Multiracial,Cisgender Woman,Single,High,clinical,v0,0,10,1,2,2,1,0,1,1,2
Multiracial,Cisgender Woman,Single,High,clinical,v0,1,11,2,2,1,2,0,1,1,2
Multiracial,Cisgender Woman,Single,High,clinical,v0,2,10,2,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Single,High,clinical,v0,3,10,2,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Single,High,clinical,v1,0,12,2,2,1,2,0,2,1,2
Multiracial,Cisgender Woman,Single,High,clinical,v1,1,11,2,2,1,2,0,1,2,1
Multiracial,Cisgender Woman,Single,High,clinical,v1,2,13,2,3,2,1,0,1,2,2
Multiracial,Cisgender Woman,Single,High,clinical,v1,3,10,2,2,1,2,0,1,1,1
Multiracial,Cisgender Woman,Single,High,narrative,v0,0,14,2,1,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,High,narrative,v0,1,13,2,3,2,1,0,2,2,1
Multiracial,Cisgender Woman,Single,High,narrative,v0,2,11,2,1,2,1,0,2,2,1
Multiracial,Cisgender Woman,Single,High,narrative,v0,3,11,2,1,2,1,0,2,2,1
Multiracial,Cisgender Woman,Single,High,narrative,v1,0,14,2,1,2,3,1,2,2,1
Multiracial,Cisgender Woman,Single,High,narrative,v1,1,10,2,1,1,2,0,1,1,2
Multiracial,Cisgender Woman,Single,High,narrative,v1,2,13,2,3,1,2,1,2,1,1
Multiracial,Cisgender Woman,Single,High,narrative,v1,3,11,2,1,2,1,0,2,2,1
