race,gender,rel,ses,framing,para,sample,phq8_total,item1,item2,item3,item4,item5,item6,item7,item8
Multiracial,Cisgender Woman,Partnered,Middle,narrative,v1,3,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,0,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,1,3,0,0,1,1,0,1,0,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v0,3,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,1,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,clinical,v1,3,2,0,0,1,1,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v0,3,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,0,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,1,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,2,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Woman,Partnered,High,narrative,v1,3,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Woman,Single,Low,clinical,v0,0,12,1,2,2,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Low,clinical,v0,1,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v0,2,11,1,1,2,2,1,1,1,2
Multiracial,Cisgender Woman,Single,Low,clinical,v0,3,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,0,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,1,11,1,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,2,12,2,2,1,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Low,clinical,v1,3,12,1,2,2,2,1,2,1,1
Multiracial,Cisgender Woman,Single,Low,narrative,v0,0,8,0,1,2,1,0,1,1,2
Multiracial,Cisgender Woman,Single,Low,narrative,v0,1,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Single,Low,narrative,v0,2,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v0,3,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v1,0,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Single,Low,narrative,v1,1,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Single,Low,narrative,v1,2,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Low,narrative,v1,3,9,0,1,2,0,0,1,2,3
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,0,8,1,1,2,2,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,1,11,1,1,2,2,1,1,2,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,2,6,0,1,1,2,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,clinical,v0,3,8,1,1,2,2,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,0,6,0,1,1,1,0,1,2,0
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,1,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,2,8,1,1,2,2,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,clinical,v1,3,8,0,1,2,1,0,1,2,1
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,0,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,1,3,0,0,1,1,0,1,0,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,2,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v0,3,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,1,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,2,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Single,Middle,narrative,v1,3,4,0,0,1,1,0,1,1,0
Multiracial,Cisgender Woman,Single,High,clinical,v0,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Single,High,clinical,v0,1,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,clinical,v0,2,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,clinical,v0,3,4,0,1,0,1,0,1,1,0
Multiracial,Cisgender Woman,Single,High,clinical,v1,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Single,High,clinical,v1,1,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Woman,Single,High,clinical,v1,2,2,0,0,1,0,0,0,1,0
Multiracial,Cisgender Woman,Single,High,clinical,v1,3,1,0,0,1,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v0,0,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v0,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v0,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v0,3,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v1,0,3,0,0,1,1,0,0,1,0
Multiracial,Cisgender Woman,Single,High,narrative,v1,1,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v1,2,0,0,0,0,0,0,0,0,0
Multiracial,Cisgender Woman,Single,High,narrative,v1,3,0,0,0,0,0,0,0,0,0
